transaction_id,user_id,transaction_date,amount,merchant,category,payment_method,location
T24190002,U12982,21/08/2025,455.79,Boots,Dining Out,UPI,Glasgow
T12051121,U27519,23/03/2025,68.7,Local Market,Miscellaneous,Debit Card,Coventry
T93159458,U24632,18/01/2025,148.55,Spotify,Transport,Credit Card,Glasgow
T25455088,U19153,27/06/2025,266.94,Local Market,Transport,Credit Card,Coventry
T82896656,U23049,21/01/2025,268,Coursera,Groceries,Credit Card,Manchester
T72779959,U90202,24/04/2025,287.56,Boots,Rent,Debit Card,Manchester
T12692674,U70776,14/11/2024,339.48,Asda,Miscellaneous,Debit Card,Glasgow
T22074585,U99833,14/02/2025,54.29,Boots,Entertainment,Bank Transfer,London
T73174239,U99012,06/11/2024,326.69,Uber,Rent,Bank Transfer,Manchester
T11723939,U28943,25/07/2025,267.61,Netflix,Groceries,Bank Transfer,Sheffield
T49821460,U62704,15/09/2025,173.89,Local Market,Entertainment,Credit Card,Coventry
T17026579,U98413,27/10/2024,211.28,Tesco,Entertainment,Debit Card,Birmingham
T92168870,U98294,10/02/2025,340.25,Uber,Education,Cash,Birmingham
T43745553,U76014,30/11/2024,284.76,Amazon,Healthcare,Bank Transfer,Leeds
T33539778,U22576,02/08/2025,495.39,Uber,Rent,Bank Transfer,Glasgow
T80420203,U54800,02/02/2025,58.47,Amazon,Healthcare,UPI,Sheffield
T46595541,U23947,06/09/2025,313.99,McDonalds,Miscellaneous,Cash,Leeds
T80130698,U95593,28/11/2024,361.5,Tesco,Education,Cash,Birmingham
T39987811,U38061,16/11/2024,37.66,Netflix,Miscellaneous,Cash,London
T44963994,U86176,21/03/2025,104.05,McDonalds,Healthcare,Debit Card,Coventry
T96484141,U32133,06/01/2025,14.41,Asda,Rent,UPI,Birmingham
T49978585,U32413,20/05/2025,137.06,McDonalds,Education,UPI,Leeds
T68586211,U17092,08/03/2025,392.71,Boots,Transport,Bank Transfer,Sheffield
T93930196,U11237,17/10/2024,281.73,Spotify,Education,Bank Transfer,Coventry
T35453410,U54454,07/09/2025,75.55,Spotify,Miscellaneous,Credit Card,Coventry
T33376540,U97232,07/11/2024,116.97,Tesco,Groceries,UPI,Liverpool
T53507861,U90219,08/09/2025,23.75,McDonalds,Education,Credit Card,Sheffield
T55597065,U26437,20/09/2025,217.5,Local Market,Education,Cash,London
T97718191,U86054,30/07/2025,386.23,Uber,Entertainment,Credit Card,Glasgow
T75491742,U97267,27/01/2025,367.98,Coursera,Rent,Bank Transfer,Birmingham
T16876316,U72765,16/12/2024,81.43,Local Market,Transport,Cash,Manchester
T90138189,U57495,13/11/2024,183.05,Netflix,Healthcare,Bank Transfer,London
T86569861,U37693,26/02/2025,123.1,Tesco,Dining Out,Cash,Sheffield
T98920895,U14604,13/10/2024,127,Local Market,Rent,Credit Card,Liverpool
T45144980,U56321,13/12/2024,59.28,Uber,Rent,Bank Transfer,Leeds
T87855624,U96757,01/05/2025,375.2,Amazon,Transport,Bank Transfer,London
T36635524,U82916,29/08/2025,103.06,Coursera,Education,Cash,Liverpool
T91531591,U17833,17/02/2025,262.81,Uber,Transport,Credit Card,Birmingham
T40732881,U11303,03/10/2025,334.88,Tesco,Education,Debit Card,Leeds
T67822743,U52729,13/07/2025,239.25,Amazon,Transport,Cash,London
T43516929,U67902,28/06/2025,77.66,Local Market,Dining Out,Debit Card,Manchester
T81884979,U70122,25/08/2025,184.22,Local Market,Healthcare,Cash,Liverpool
T49717883,U66519,13/01/2025,104.5,Boots,Miscellaneous,UPI,Glasgow
T84482588,U92734,18/10/2024,188.38,Uber,Dining Out,Credit Card,London
T96973458,U26050,10/10/2025,173.95,Coursera,Entertainment,Credit Card,Sheffield
T59814266,U70415,05/10/2025,496.22,Tesco,Utilities,Debit Card,Birmingham
T96847617,U64740,05/10/2025,412.06,Asda,Dining Out,Bank Transfer,Sheffield
T98471684,U52943,14/12/2024,163.71,Uber,Healthcare,Cash,Coventry
T71206223,U89803,10/04/2025,342.12,Spotify,Rent,Credit Card,Sheffield
T54886912,U99114,18/08/2025,143.58,Local Market,Healthcare,Cash,London
T99339337,U51546,11/07/2025,205.14,Uber,Groceries,Debit Card,Glasgow
T16470547,U18335,17/02/2025,276.99,Amazon,Miscellaneous,Debit Card,Birmingham
T93781950,U39399,25/09/2025,440.36,Amazon,Education,UPI,Liverpool
T20750913,U71509,12/06/2025,458.57,Spotify,Transport,UPI,Glasgow
T74050530,U65070,23/07/2025,180.05,Uber,Rent,Credit Card,Sheffield
T22455355,U30398,03/11/2024,305.36,Asda,Entertainment,Debit Card,Glasgow
T74178248,U27379,16/11/2024,188.93,Netflix,Rent,UPI,Birmingham
T82224281,U58695,27/03/2025,351.07,Boots,Education,Credit Card,Manchester
T63728779,U53483,02/01/2025,135.28,Asda,Groceries,Bank Transfer,Leeds
T54395604,U66843,20/05/2025,122.82,Spotify,Entertainment,UPI,Liverpool
T29857525,U18640,27/05/2025,426.09,Spotify,Dining Out,UPI,Leeds
T59408414,U42548,13/02/2025,314.06,McDonalds,Entertainment,Debit Card,Birmingham
T89327765,U23184,13/03/2025,94.92,Netflix,Transport,Credit Card,Coventry
T41959617,U38552,07/12/2024,103.4,McDonalds,Education,Bank Transfer,Leeds
T59502144,U41234,20/11/2024,219.82,Tesco,Utilities,Cash,Manchester
T39104993,U60824,29/07/2025,36.43,Boots,Dining Out,Bank Transfer,Glasgow
T41846509,U47303,22/09/2025,372.69,Tesco,Miscellaneous,Debit Card,London
T77076265,U70796,23/03/2025,435.31,Coursera,Healthcare,Credit Card,Manchester
T47580650,U15543,02/08/2025,374.27,Asda,Healthcare,Cash,Sheffield
T46532186,U43734,18/08/2025,418.13,Coursera,Education,Cash,Glasgow
T22668358,U30924,02/04/2025,352.11,Local Market,Transport,Cash,Coventry
T74610745,U54795,25/03/2025,136.65,McDonalds,Utilities,Credit Card,Glasgow
T65953188,U32712,06/04/2025,118.11,Spotify,Utilities,Credit Card,Sheffield
T25433434,U66003,31/07/2025,114.67,Boots,Rent,Debit Card,Glasgow
T21722886,U84588,12/01/2025,275.84,Tesco,Miscellaneous,UPI,Glasgow
T99193308,U72967,30/10/2024,166.06,Tesco,Healthcare,UPI,Leeds
T51553108,U89470,24/01/2025,194.28,Spotify,Entertainment,UPI,Birmingham
T60485855,U18689,02/12/2024,286.59,McDonalds,Rent,UPI,Leeds
T17574184,U77341,24/05/2025,388.16,Netflix,Groceries,Bank Transfer,London
T58182930,U70589,04/04/2025,106.34,Uber,Entertainment,Cash,Liverpool
T13921872,U62112,15/04/2025,323.41,Boots,Rent,Bank Transfer,London
T34943889,U91084,10/12/2024,54.01,Boots,Miscellaneous,Bank Transfer,Leeds
T96381922,U43428,23/01/2025,335.46,Amazon,Transport,Debit Card,Sheffield
T33311574,U22410,25/03/2025,289.07,Asda,Utilities,Cash,Sheffield
T35699701,U76870,08/02/2025,55.94,Asda,Miscellaneous,Credit Card,Manchester
T39714620,U98484,29/07/2025,73.11,Uber,Rent,Bank Transfer,Glasgow
T56300782,U90349,19/01/2025,122.83,Asda,Entertainment,UPI,London
T99896473,U57355,13/10/2024,96.32,Local Market,Miscellaneous,Bank Transfer,Birmingham
T94794004,U78669,05/10/2025,442.57,Coursera,Utilities,Credit Card,Birmingham
T28829071,U70501,30/04/2025,161.19,Amazon,Dining Out,Credit Card,London
T77009314,U90629,10/05/2025,438.8,Local Market,Transport,Cash,Birmingham
T67199731,U19431,05/03/2025,275.08,Local Market,Education,UPI,Manchester
T99369252,U92515,20/08/2025,276.34,Amazon,Miscellaneous,UPI,London
T65578698,U97955,18/05/2025,67.4,Coursera,Miscellaneous,Bank Transfer,Glasgow
T63032395,U53003,05/03/2025,271.14,Local Market,Dining Out,Debit Card,Birmingham
T97551712,U19140,29/07/2025,342.09,Asda,Rent,Bank Transfer,Coventry
T93047992,U96098,23/09/2025,350.06,Netflix,Education,UPI,Birmingham
T60002802,U27072,01/12/2024,242.01,Tesco,Utilities,Credit Card,Liverpool
T73314708,U30803,28/01/2025,251.54,Amazon,Miscellaneous,Bank Transfer,Liverpool
T29675770,U49156,14/08/2025,307.68,Netflix,Education,Bank Transfer,Manchester
T85543737,U40295,24/12/2024,256.38,Boots,Entertainment,Cash,Coventry
T77839372,U56283,21/11/2024,304.57,Uber,Miscellaneous,Cash,Glasgow
T31768981,U72296,06/07/2025,217.62,Boots,Transport,Cash,Manchester
T52721298,U12508,27/09/2025,90.82,Local Market,Rent,Credit Card,Glasgow
T46099776,U26663,07/03/2025,332.9,Tesco,Utilities,Cash,London
T67775732,U19771,01/01/2025,139.3,Asda,Rent,Credit Card,Coventry
T13413058,U13518,20/07/2025,195.69,Local Market,Rent,UPI,Coventry
T24856480,U47816,17/02/2025,233.27,Boots,Education,Credit Card,Leeds
T73690072,U61018,13/03/2025,172.74,Netflix,Miscellaneous,Bank Transfer,Birmingham
T83921995,U73260,12/04/2025,318.38,Spotify,Education,Credit Card,Birmingham
T51880120,U28888,27/02/2025,483.59,McDonalds,Groceries,Debit Card,London
T21685982,U33280,22/07/2025,110.64,McDonalds,Miscellaneous,Cash,Coventry
T61504898,U54708,06/05/2025,117.97,Spotify,Utilities,UPI,Birmingham
T31648383,U56777,21/03/2025,9.91,Spotify,Rent,Cash,Coventry
T53669216,U73785,24/02/2025,124.31,Local Market,Education,Bank Transfer,Leeds
T31677147,U71483,01/10/2025,438.32,McDonalds,Transport,Bank Transfer,Manchester
T11519507,U23469,07/05/2025,271.79,Asda,Rent,Debit Card,Liverpool
T11115270,U20627,02/02/2025,140.89,Coursera,Dining Out,Debit Card,Glasgow
T59507570,U26088,25/04/2025,79.65,Spotify,Entertainment,Credit Card,Sheffield
T37370444,U79677,01/06/2025,173.64,Local Market,Entertainment,UPI,Manchester
T95669346,U40539,11/10/2025,28.64,Spotify,Rent,Bank Transfer,Coventry
T42579197,U68960,22/01/2025,271.09,Asda,Transport,Cash,Leeds
T29717129,U30962,02/12/2024,230.59,Local Market,Rent,Debit Card,Birmingham
T58987393,U34265,20/04/2025,370.5,Coursera,Entertainment,Bank Transfer,Glasgow
T75637429,U30498,10/10/2025,81.84,McDonalds,Rent,Credit Card,Coventry
T84065354,U64986,11/10/2025,348.89,Tesco,Education,Credit Card,Sheffield
T16409531,U23820,01/01/2025,455.52,Spotify,Utilities,Debit Card,Coventry
T97394766,U19561,07/07/2025,303,Tesco,Miscellaneous,Credit Card,Glasgow
T47768731,U39099,13/02/2025,40.43,Spotify,Utilities,Credit Card,London
T29388861,U83026,31/03/2025,172.44,Uber,Utilities,Bank Transfer,Sheffield
T43785942,U26812,02/09/2025,431.48,Coursera,Transport,Credit Card,Liverpool
T61987319,U90635,17/11/2024,389.66,Amazon,Groceries,Bank Transfer,Birmingham
T67700725,U65776,27/04/2025,237.1,Uber,Dining Out,Debit Card,Glasgow
T57361587,U91917,02/06/2025,122.94,Local Market,Miscellaneous,Credit Card,Birmingham
T70107687,U68087,13/06/2025,26.87,Coursera,Education,Bank Transfer,Sheffield
T80738059,U93208,04/01/2025,459.34,Asda,Groceries,UPI,London
T37132372,U16380,29/10/2024,15.3,Coursera,Utilities,Bank Transfer,London
T66064964,U37261,18/04/2025,30.29,Boots,Transport,Cash,Glasgow
T28703049,U74590,25/05/2025,304.06,Amazon,Healthcare,Credit Card,Coventry
T99985536,U56893,15/11/2024,394.9,Local Market,Healthcare,UPI,Birmingham
T89950019,U61922,23/05/2025,122.79,Uber,Education,Cash,Sheffield
T33336826,U69198,14/11/2024,19.9,Spotify,Entertainment,Credit Card,Leeds
T42135565,U60008,28/12/2024,364.46,Amazon,Utilities,UPI,London
T76351072,U21480,02/01/2025,78.28,Tesco,Entertainment,Debit Card,London
T48380986,U21018,16/05/2025,101.95,Boots,Miscellaneous,Credit Card,Birmingham
T71477268,U28978,12/11/2024,401.2,Boots,Groceries,UPI,Glasgow
T38721192,U52392,14/09/2025,60.07,Local Market,Healthcare,Credit Card,London
T38612267,U98144,15/07/2025,243.56,Netflix,Education,Debit Card,Liverpool
T85221201,U69943,15/02/2025,340.01,McDonalds,Entertainment,Credit Card,London
T62076140,U49257,28/07/2025,458.12,Coursera,Dining Out,Credit Card,Sheffield
T87414868,U93790,22/08/2025,461.06,Spotify,Dining Out,UPI,Birmingham
T28560570,U57511,01/06/2025,104.23,Local Market,Utilities,Bank Transfer,Sheffield
T60888275,U11501,02/11/2024,293.49,Tesco,Utilities,Credit Card,Birmingham
T22224245,U46328,07/04/2025,282.09,Amazon,Groceries,Bank Transfer,Coventry
T22820054,U81905,22/11/2024,247.95,Local Market,Miscellaneous,Cash,Manchester
T34608468,U73081,25/04/2025,213.24,Coursera,Miscellaneous,Credit Card,Birmingham
T77935221,U23383,27/06/2025,57.65,Coursera,Transport,Credit Card,Sheffield
T28234421,U18582,16/06/2025,70.38,Spotify,Rent,Credit Card,Birmingham
T87046870,U62926,19/04/2025,126.9,Netflix,Healthcare,Bank Transfer,Leeds
T65117751,U25990,28/07/2025,125.89,Coursera,Utilities,Credit Card,Manchester
T45493496,U29720,04/09/2025,490.64,Netflix,Healthcare,Debit Card,Coventry
T96729368,U93313,01/02/2025,124.84,Boots,Miscellaneous,Bank Transfer,London
T59765697,U69422,30/11/2024,298.3,Local Market,Entertainment,Debit Card,Birmingham
T36208780,U22898,09/07/2025,366.24,Netflix,Utilities,Cash,Sheffield
T35396551,U36036,13/12/2024,343.58,Amazon,Groceries,UPI,Liverpool
T76115815,U33963,30/10/2024,183.32,Local Market,Entertainment,Debit Card,Birmingham
T12252777,U35612,21/12/2024,38.19,Netflix,Utilities,Credit Card,Liverpool
T64435197,U96911,11/06/2025,369.5,Coursera,Rent,UPI,Coventry
T59948759,U24802,24/10/2024,37.71,Amazon,Utilities,Cash,Liverpool
T17369231,U90242,13/05/2025,270.54,Asda,Transport,Cash,Birmingham
T50806697,U28774,21/11/2024,456.25,Amazon,Education,UPI,Coventry
T90095727,U13260,22/07/2025,158.23,Amazon,Dining Out,Bank Transfer,Liverpool
T33032640,U63065,27/01/2025,390.91,McDonalds,Transport,Cash,Coventry
T96199266,U74578,07/12/2024,174.88,Tesco,Miscellaneous,Credit Card,London
T18146827,U74398,23/01/2025,45.91,Asda,Rent,UPI,Manchester
T77761713,U42857,05/09/2025,499.52,Asda,Entertainment,Debit Card,Sheffield
T38416086,U82982,31/08/2025,114.78,Asda,Healthcare,Credit Card,London
T55083845,U74713,26/02/2025,305.52,Amazon,Healthcare,UPI,Manchester
T40583280,U54564,26/10/2024,392.62,McDonalds,Rent,Cash,Manchester
T73489476,U38404,01/03/2025,118.47,Asda,Groceries,Cash,Liverpool
T76403794,U87016,12/08/2025,200.82,Netflix,Education,Debit Card,Birmingham
T57181781,U68439,12/04/2025,497.78,Uber,Groceries,Cash,Glasgow
T20041917,U78206,07/02/2025,497.82,Spotify,Dining Out,Bank Transfer,Manchester
T30412975,U64708,04/05/2025,140.71,Spotify,Utilities,Credit Card,London
T85256284,U89454,28/11/2024,135.25,Boots,Healthcare,Cash,Sheffield
T47989020,U56171,20/03/2025,117.17,Local Market,Healthcare,Credit Card,Manchester
T92129052,U20984,09/04/2025,74.8,Boots,Transport,Credit Card,Leeds
T53642587,U88568,28/02/2025,237.88,Tesco,Transport,Bank Transfer,Glasgow
T26641838,U92019,29/04/2025,274.09,Coursera,Entertainment,Bank Transfer,Manchester
T15450175,U53811,22/04/2025,80.89,Amazon,Rent,Cash,Manchester
T43494724,U60045,09/02/2025,181.18,Asda,Entertainment,Bank Transfer,Leeds
T29108614,U38171,30/01/2025,25.94,Amazon,Transport,UPI,Leeds
T59356616,U25221,08/05/2025,146.27,Spotify,Education,Credit Card,Glasgow
T84119144,U44599,08/07/2025,110.27,Spotify,Transport,UPI,Glasgow
T74164593,U40035,23/12/2024,281.97,Spotify,Rent,UPI,Glasgow
T76283767,U81333,12/04/2025,63.49,Tesco,Education,UPI,London
T97496247,U28101,16/02/2025,479.73,Netflix,Education,Credit Card,Manchester
T37357986,U95118,29/05/2025,295.13,Amazon,Healthcare,UPI,Birmingham
T24520381,U87324,01/04/2025,344.55,Asda,Rent,Debit Card,Birmingham
T95465759,U77236,23/05/2025,497.06,Tesco,Entertainment,Credit Card,Manchester
T35212801,U55414,17/12/2024,102.66,McDonalds,Miscellaneous,Cash,Birmingham
T51300686,U86501,16/09/2025,197.4,Amazon,Utilities,Cash,London
T85291743,U30848,21/11/2024,108.63,Coursera,Education,Bank Transfer,Sheffield
T78390270,U53224,04/09/2025,431.99,Boots,Rent,Credit Card,London
T74006660,U74514,30/08/2025,239.03,Local Market,Entertainment,Debit Card,Sheffield
T99235310,U54629,31/07/2025,461.23,Spotify,Rent,UPI,Leeds
T41267588,U93974,08/08/2025,204.74,Boots,Utilities,Bank Transfer,Leeds
T49764773,U27731,08/10/2025,299.89,Amazon,Education,Bank Transfer,Manchester
T25134470,U71076,28/06/2025,119.06,McDonalds,Dining Out,Bank Transfer,Coventry
T19756845,U81931,20/06/2025,359.4,Tesco,Miscellaneous,Cash,London
T24428940,U53275,24/01/2025,450.55,Amazon,Dining Out,Credit Card,Birmingham
T91801299,U18322,17/09/2025,441.29,Netflix,Groceries,Cash,Leeds
T73023212,U60190,11/10/2025,271.19,Boots,Entertainment,Cash,Liverpool
T32951923,U58294,08/03/2025,486,Spotify,Entertainment,Bank Transfer,Manchester
T24666218,U81401,13/09/2025,402.67,Tesco,Entertainment,UPI,Liverpool
T63912786,U90666,02/04/2025,476.14,Coursera,Education,Cash,Birmingham
T87976463,U12109,19/01/2025,223.74,Spotify,Entertainment,Bank Transfer,Liverpool
T44317195,U13731,19/05/2025,120.9,Local Market,Dining Out,UPI,Birmingham
T21400550,U58106,01/02/2025,85.08,Coursera,Education,Cash,Coventry
T29665269,U85783,06/04/2025,479.18,Netflix,Dining Out,UPI,Glasgow
T92272183,U65253,30/11/2024,53.67,Spotify,Education,Cash,Glasgow
T37595690,U71619,12/03/2025,191.29,Asda,Rent,Debit Card,Birmingham
T61015656,U76962,29/03/2025,275.9,Netflix,Dining Out,Debit Card,Leeds
T78881770,U75721,06/05/2025,97.36,Tesco,Healthcare,Bank Transfer,Coventry
T48873985,U79169,01/09/2025,30.23,Local Market,Groceries,Credit Card,Liverpool
T24749836,U57986,29/11/2024,135.54,Asda,Groceries,Bank Transfer,Leeds
T71238376,U22895,29/06/2025,165.18,Uber,Utilities,Credit Card,London
T12078878,U97153,19/04/2025,449.05,Boots,Miscellaneous,Bank Transfer,Sheffield
T40197504,U51451,01/11/2024,404.07,Spotify,Education,UPI,Leeds
T63368386,U72669,12/06/2025,139.36,Coursera,Rent,Bank Transfer,Coventry
T34952220,U58584,07/03/2025,208.83,McDonalds,Utilities,Credit Card,Liverpool
T27444471,U17779,27/07/2025,212.85,Local Market,Healthcare,Cash,Sheffield
T57827246,U50705,16/08/2025,447.35,Coursera,Education,Cash,Liverpool
T26950950,U58067,01/06/2025,115.85,Netflix,Healthcare,Cash,Birmingham
T87145140,U39645,21/12/2024,41.14,Spotify,Transport,UPI,Glasgow
T72070238,U74082,12/04/2025,99.8,Asda,Transport,Credit Card,Sheffield
T63733548,U41787,16/12/2024,333.22,Coursera,Healthcare,UPI,Manchester
T84335709,U94477,27/08/2025,432.24,Uber,Rent,Bank Transfer,Liverpool
T79981496,U40567,02/07/2025,120.04,Boots,Healthcare,Credit Card,Liverpool
T87072216,U18932,28/10/2024,410.28,Coursera,Utilities,Cash,Manchester
T12490630,U63226,15/05/2025,356.46,Uber,Transport,Cash,Sheffield
T86715868,U16024,20/05/2025,72.91,Local Market,Rent,Debit Card,Glasgow
T14096108,U36597,31/07/2025,444.06,Spotify,Healthcare,Credit Card,Glasgow
T25572195,U45226,09/01/2025,34.33,Amazon,Utilities,Cash,Birmingham
T68292651,U92599,15/10/2024,312.61,Amazon,Education,Cash,Glasgow
T92005629,U85751,16/11/2024,114.14,Asda,Rent,UPI,Sheffield
T52769875,U57132,29/04/2025,416.92,McDonalds,Rent,Bank Transfer,Birmingham
T91555897,U10395,01/07/2025,21.31,Tesco,Entertainment,Credit Card,Sheffield
T92617345,U23343,08/02/2025,489.39,Spotify,Groceries,Bank Transfer,London
T67551864,U90205,12/02/2025,12.8,Uber,Groceries,Debit Card,London
T28535162,U25299,20/01/2025,101.22,Tesco,Education,Cash,Leeds
T29918603,U30387,28/04/2025,149.58,Uber,Dining Out,Bank Transfer,Birmingham
T79290346,U71863,30/12/2024,409.96,Spotify,Dining Out,Credit Card,Manchester
T30817366,U17711,18/05/2025,353.81,Amazon,Dining Out,Cash,London
T23993110,U89057,29/05/2025,193.66,Spotify,Entertainment,Credit Card,Glasgow
T89610171,U20549,28/06/2025,385.77,Amazon,Rent,Bank Transfer,Birmingham
T63102026,U14833,19/04/2025,58.42,Amazon,Dining Out,Credit Card,Birmingham
T57545342,U20071,11/08/2025,390.67,Asda,Utilities,Cash,Sheffield
T33206404,U19765,14/06/2025,26.31,Netflix,Transport,Cash,London
T92736776,U96875,16/11/2024,376.48,Amazon,Dining Out,Bank Transfer,Liverpool
T17592983,U61573,23/03/2025,445.91,McDonalds,Education,Debit Card,Liverpool
T57924125,U78106,19/07/2025,492.85,Netflix,Dining Out,UPI,Liverpool
T97607360,U63913,25/03/2025,207.55,Asda,Rent,Credit Card,Leeds
T91242383,U97303,06/03/2025,425.81,Local Market,Education,Credit Card,Birmingham
T37973582,U36420,24/08/2025,432.4,Amazon,Education,Credit Card,London
T75761923,U20568,23/12/2024,349.16,Coursera,Dining Out,Credit Card,Glasgow
T56723578,U36351,06/07/2025,414.46,Uber,Miscellaneous,Credit Card,Sheffield
T54455426,U47359,15/10/2024,186.1,Asda,Entertainment,UPI,Sheffield
T77317425,U48427,03/10/2025,356.98,Asda,Miscellaneous,Cash,Coventry
T27200958,U29789,04/08/2025,201.51,Asda,Miscellaneous,Bank Transfer,Birmingham
T16214167,U66848,27/05/2025,249.22,Boots,Rent,Bank Transfer,Leeds
T16872768,U62430,28/06/2025,73.08,Uber,Miscellaneous,Bank Transfer,Liverpool
T35192644,U86948,24/02/2025,395.08,Boots,Healthcare,Debit Card,Coventry
T58515127,U60358,16/06/2025,355.18,Coursera,Dining Out,Credit Card,Coventry
T22156365,U46498,07/04/2025,219.45,Uber,Miscellaneous,Credit Card,Birmingham
T69322177,U52883,26/01/2025,6.96,Netflix,Utilities,Credit Card,Manchester
T95498373,U11965,15/12/2024,175.23,Coursera,Groceries,Debit Card,Manchester
T49762985,U45014,24/02/2025,106.47,Boots,Transport,UPI,Manchester
T69284099,U43533,28/07/2025,183,Local Market,Utilities,Bank Transfer,Liverpool
T39865015,U67814,24/06/2025,307.21,Netflix,Dining Out,Bank Transfer,London
T93671032,U46813,12/05/2025,186.24,Coursera,Entertainment,UPI,Leeds
